LM_ID	COMMON_NAME	Adduct	CATEGORY	MAIN_CLASS	SUB_CLASS	EXACT_MASS	FORMULA	PUBCHEM_SID	PUBCHEM_CID	INCHI_KEY	KEGG_ID	HMDBID	CHEBI_ID	LIPIDAT_ID	LIPIDBANK_ID
LMGP06010314	"PI(18:2(9Z,12Z)/16:1(9Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	832.510184	C43H77O13P	123065333	52927767	LFELXYLZGXUBQU-RXWXUAOLSA-N					
LMGP06010315	"PI(18:2(9Z,12Z)/17:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	848.541484	C44H81O13P	123065334	52927768	UBQUSIBCBNIMCL-JXQRQSSNSA-N					
LMGP06010316	"PI(18:2(9Z,12Z)/17:1(9Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	846.525834	C44H79O13P	123065335	52927769	GTUCFVMPBZXUFJ-PRBLXJMPSA-N					
LMGP06010317	"PI(18:2(9Z,12Z)/17:2(9Z,12Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	844.510184	C44H77O13P	123065336	52927770	NDSOAEYJCADWEW-IPWNBMGOSA-N					
LMGP06010846	"PI(18:2(9Z,12Z)/18:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	862.557134	C45H83O13P	123065865	52928299	AXGVJUACAGEWGQ-TYYHIVGOSA-N					
LMGP06010318	"PI(18:2(9Z,12Z)/18:1(9Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	860.541484	C45H81O13P	123065337	52927771	FZEAVXFBDFDVTA-WVTRDIJZSA-N					
LMGP06010927	"PI(18:2(9Z,12Z)/18:2(9Z,12Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	858.525834	C45H79O13P	123065946	52928380	JTPRPYYVVJBCFF-IULBOROHSA-N					
LMGP06010319	"PI(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	856.510184	C45H77O13P	123065338	52927772	ZTZKUBXPUNRXEE-VVENKJGSSA-N					
LMGP06010320	"PI(18:2(9Z,12Z)/18:3(9Z,12Z,15Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	856.510184	C45H77O13P	123065339	52927773	WMMFFYJKTYDOCO-QNQJPKAXSA-N					
LMGP06010321	"PI(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	854.494534	C45H75O13P	123065340	52927774	SSGPMKCSDDDBFU-JVXBFYEMSA-N					
LMGP06010322	"PI(18:2(9Z,12Z)/19:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	876.572784	C46H85O13P	123065341	52927775	QUPOCMLDENEINZ-BWSSPVHRSA-N					
LMGP06010323	"PI(18:2(9Z,12Z)/19:1(9Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	874.557134	C46H83O13P	123065342	52927776	ATDKXKCFCRUCOC-LBWROSSFSA-N					
LMGP06010324	"PI(18:2(9Z,12Z)/20:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	890.588434	C47H87O13P	123065343	52927777	QCAZKMDOOBRWLU-CKXJZSFQSA-N					
LMGP06010325	"PI(18:2(9Z,12Z)/20:1(11Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	888.572784	C47H85O13P	123065344	52927778	VVADTISLHXZLIB-WNWAWKNRSA-N					
LMGP06010326	"PI(18:2(9Z,12Z)/20:2(11Z,14Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	886.557134	C47H83O13P	123065345	52927779	KWLSOMXGJQDEIE-BCJFPNFZSA-N					
LMGP06010327	"PI(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	884.541484	C47H81O13P	123065346	52927780	WMVAOBOFQHVKTL-VEAQMIGASA-N					
LMGP06010845	"PI(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	882.525834	C47H79O13P	123065864	52928298	LKHLQFOBIKTEHB-XZBCUXRSSA-N					
LMGP06010328	"PI(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	880.510184	C47H77O13P	123065347	52927781	PJGBJPJEYMOHKG-DPKVPEGPSA-N					
LMGP06010329	"PI(18:2(9Z,12Z)/21:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	904.604084	C48H89O13P	123065348	52927782	CIRHEODJVMSADM-BJPPNJEWSA-N					
LMGP06010330	"PI(18:2(9Z,12Z)/22:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	918.619734	C49H91O13P	123065349	52927783	XDBRLFVLQNCPKO-HXDDAYHTSA-N					
LMGP06010331	"PI(18:2(9Z,12Z)/22:1(11Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	916.604084	C49H89O13P	123065350	52927784	SEYSLRAMUBERFV-FPJNARQBSA-N					
LMGP06010332	"PI(18:2(9Z,12Z)/22:2(13Z,16Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	914.588434	C49H87O13P	123065351	52927785	SUMPVXIOAXRBIM-VYAQFWOSSA-N					
LMGP06010333	"PI(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	910.557134	C49H83O13P	123065352	52927786	MIPIWBICWOGBBR-MCFLSGHVSA-N					
LMGP06010844	"PI(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	906.525834	C49H79O13P	123065863	52928297	FGJIPINHJVAJIH-IWQQQDIDSA-N					
LMGP06010334	"PI(18:3(6Z,9Z,12Z)/12:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	776.447584	C39H69O13P	123065353	52927787	YFHJAEYERNMBCN-UZNSTIHJSA-N					
LMGP06010335	"PI(18:3(6Z,9Z,12Z)/13:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	790.463234	C40H71O13P	123065354	52927788	ZXUKQEMBSFEDOC-PXFASJQTSA-N					
LMGP06010336	"PI(18:3(6Z,9Z,12Z)/14:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	804.478884	C41H73O13P	123065355	52927789	NKEIZZYQFIMWRK-WQNMFMCESA-N					
LMGP06010337	"PI(18:3(6Z,9Z,12Z)/14:1(9Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	802.463234	C41H71O13P	123065356	52927790	FCYXLGWXLIXAER-ZHJCFWFHSA-N					
LMGP06010338	"PI(18:3(6Z,9Z,12Z)/15:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	818.494534	C42H75O13P	123065357	52927791	ODJBSJJZUIOXGL-GGODUXKMSA-N					
LMGP06010339	"PI(18:3(6Z,9Z,12Z)/15:1(9Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	816.478884	C42H73O13P	123065358	52927792	LUEZEOPVCKTLBG-OODHFMBASA-N					
LMGP06010340	"PI(18:3(6Z,9Z,12Z)/16:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	832.510184	C43H77O13P	123065359	52927793	PYAOWRRAKXBBTO-LADZSAMRSA-N					
LMGP06010341	"PI(18:3(6Z,9Z,12Z)/16:1(9Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	830.494534	C43H75O13P	123065360	52927794	VEWOKJCDRURGEX-WDDDCIACSA-N					
LMGP06010342	"PI(18:3(6Z,9Z,12Z)/17:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	846.525834	C44H79O13P	123065361	52927795	OZDNMUXNLFHISG-BYJLVLTNSA-N					
LMGP06010343	"PI(18:3(6Z,9Z,12Z)/17:1(9Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	844.510184	C44H77O13P	123065362	52927796	QBXYYLNIHYSZFB-XTQGNMAJSA-N					
LMGP06010344	"PI(18:3(6Z,9Z,12Z)/17:2(9Z,12Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	842.494534	C44H75O13P	123065363	52927797	BEQVKUJINYVPLJ-VJGJUDIESA-N					
LMGP06010345	"PI(18:3(6Z,9Z,12Z)/18:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	860.541484	C45H81O13P	123065364	52927798	VSINDPRRAFDFGR-WEWIXEHKSA-N					
LMGP06010346	"PI(18:3(6Z,9Z,12Z)/18:1(9Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	858.525834	C45H79O13P	123065365	52927799	XPAIWNCWEZBRLN-HWUJAIKYSA-N					
LMGP06010347	"PI(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	856.510184	C45H77O13P	123065366	52927800	SERGVNIRFCITRR-MCPXAAOPSA-N					
LMGP06010348	"PI(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	854.494534	C45H75O13P	123065367	52927801	SPQXZZWHDFDCPP-BGHJYMBTSA-N					
LMGP06010349	"PI(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	854.494534	C45H75O13P	123065368	52927802	IAGINISWCJSVCM-XFJPCHAVSA-N					
LMGP06010350	"PI(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	852.478884	C45H73O13P	123065369	52927803	DDIIXJKZCKJBBP-METVTTFHSA-N					
LMGP06010351	"PI(18:3(6Z,9Z,12Z)/19:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	874.557134	C46H83O13P	123065370	52927804	KRZCIMBQKOPNFV-UMNKGLPWSA-N					
LMGP06010352	"PI(18:3(6Z,9Z,12Z)/19:1(9Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	872.541484	C46H81O13P	123065371	52927805	HZTBSGFKDUXWKT-BPCICKNLSA-N					
LMGP06010353	"PI(18:3(6Z,9Z,12Z)/20:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	888.572784	C47H85O13P	123065372	52927806	NGBBPVGDVHNQDM-DWJZOTJKSA-N					
LMGP06010354	"PI(18:3(6Z,9Z,12Z)/20:1(11Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	886.557134	C47H83O13P	123065373	52927807	AWHHSRDYAALUAR-GXVRFCBESA-N					
LMGP06010355	"PI(18:3(6Z,9Z,12Z)/20:2(11Z,14Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	884.541484	C47H81O13P	123065374	52927808	BWTYDNNRTRUOCF-FIJOMQADSA-N					
LMGP06010356	"PI(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	882.525834	C47H79O13P	123065375	52927809	QTUWTKIDCGFTAU-ZWJMBGETSA-N					
LMGP06010357	"PI(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	880.510184	C47H77O13P	123065376	52927810	RCLVRJSULMPKNE-SECKWVSWSA-N					
LMGP06010358	"PI(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	878.494534	C47H75O13P	123065377	52927811	SIPKDFIDCLQBFJ-SYWZSWGBSA-N					
LMGP06010359	"PI(18:3(6Z,9Z,12Z)/21:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	902.588434	C48H87O13P	123065378	52927812	DAAUGPWJUPIOTN-NCTPAUGKSA-N					
LMGP06010360	"PI(18:3(6Z,9Z,12Z)/22:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	916.604084	C49H89O13P	123065379	52927813	SUUUMHPKRWSDQO-DFYTYPDYSA-N					
LMGP06010361	"PI(18:3(6Z,9Z,12Z)/22:1(11Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	914.588434	C49H87O13P	123065380	52927814	XSCMXEAWUZDERF-WSMQGHLISA-N					
LMGP06010362	"PI(18:3(6Z,9Z,12Z)/22:2(13Z,16Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	912.572784	C49H85O13P	123065381	52927815	JMAFKEBZSMGYAP-RTOJMITASA-N					
LMGP06010363	"PI(18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	908.541484	C49H81O13P	123065382	52927816	TUWYKURFHKKWGL-NJALLLEYSA-N					
LMGP06010364	"PI(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	904.510184	C49H77O13P	123065383	52927817	XKNCVEQQLWEFTM-VEVKEQRVSA-N					
LMGP06010365	"PI(18:3(9Z,12Z,15Z)/12:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	776.447584	C39H69O13P	123065384	52927818	ZUOWMZXBFUFSBY-JHVWCAJBSA-N					
LMGP06010366	"PI(18:3(9Z,12Z,15Z)/13:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	790.463234	C40H71O13P	123065385	52927819	QVJVHKJRUOUQGG-AYJDDQQCSA-N					
LMGP06010367	"PI(18:3(9Z,12Z,15Z)/14:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	804.478884	C41H73O13P	123065386	52927820	KKHSSBDXYWUTCD-KKICSLPCSA-N					
LMGP06010368	"PI(18:3(9Z,12Z,15Z)/14:1(9Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	802.463234	C41H71O13P	123065387	52927821	ZUTIQKQCLREIPA-HLACQRSISA-N					
LMGP06010369	"PI(18:3(9Z,12Z,15Z)/15:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	818.494534	C42H75O13P	123065388	52927822	QLFQFSMHLFTTJM-ZVCJVPIUSA-N					
LMGP06010370	"PI(18:3(9Z,12Z,15Z)/15:1(9Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	816.478884	C42H73O13P	123065389	52927823	CZWAOFQWEIRGLG-JANBLZENSA-N					
LMGP06010926	"PI(18:3(9Z,12Z,15Z)/16:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	832.510184	C43H77O13P	123065945	52928379	YJCAFXVXNSWMHV-KXZZZZIKSA-N					
LMGP06010371	"PI(18:3(9Z,12Z,15Z)/16:1(9Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	830.494534	C43H75O13P	123065390	52927824	YYLRDMBLQYPPBU-ZXNZZHLZSA-N					
LMGP06010372	"PI(18:3(9Z,12Z,15Z)/17:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	846.525834	C44H79O13P	123065391	52927825	HMBRGJKGLVQUBJ-BKMLUQQASA-N					
LMGP06010373	"PI(18:3(9Z,12Z,15Z)/17:1(9Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	844.510184	C44H77O13P	123065392	52927826	UOPYPPCJUMAXMB-XVPAPJFCSA-N					
LMGP06010374	"PI(18:3(9Z,12Z,15Z)/17:2(9Z,12Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	842.494534	C44H75O13P	123065393	52927827	BHHGQMOQHZCZBP-YVFKGDBOSA-N					
LMGP06010375	"PI(18:3(9Z,12Z,15Z)/18:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	860.541484	C45H81O13P	123065394	52927828	KOVWXPCCFIFZFJ-WYCBWVEZSA-N					
LMGP06010843	"PI(18:3(9Z,12Z,15Z)/18:1(9Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	858.525834	C45H79O13P	123065862	52928296	CIBWCGFXPGNENM-BVAWILIRSA-N					
LMGP06010376	"PI(18:3(9Z,12Z,15Z)/18:2(9Z,12Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	856.510184	C45H77O13P	123065395	52927829	MOJOZGCBRWOPAA-SOTOYEIMSA-N					
LMGP06010377	"PI(18:3(9Z,12Z,15Z)/18:3(6Z,9Z,12Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	854.494534	C45H75O13P	123065396	52927830	CIEJLMFQCDEGPI-RNKYKVNBSA-N					
LMGP06010954	"PI(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	854.494534	C45H75O13P	123065973	52928407	JZZCDELPKAXQMT-WIJLKLILSA-N					
LMGP06010378	"PI(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	852.478884	C45H73O13P	123065397	52927831	ATQSYVCKLRJNDA-XMXHOQAZSA-N					
LMGP06010379	"PI(18:3(9Z,12Z,15Z)/19:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	874.557134	C46H83O13P	123065398	52927832	SZSJLCKQMHEOML-KUDHWNOUSA-N					
LMGP06010380	"PI(18:3(9Z,12Z,15Z)/19:1(9Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	872.541484	C46H81O13P	123065399	52927833	UDACXFQXFKSAAR-IFGDKHOXSA-N					
LMGP06010381	"PI(18:3(9Z,12Z,15Z)/20:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	888.572784	C47H85O13P	123065400	52927834	NEYTWJXLPLOKTQ-SKHUGADWSA-N					
LMGP06010382	"PI(18:3(9Z,12Z,15Z)/20:1(11Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	886.557134	C47H83O13P	123065401	52927835	JINJXVNECLOWQV-SBDZIAIGSA-N					
LMGP06010383	"PI(18:3(9Z,12Z,15Z)/20:2(11Z,14Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	884.541484	C47H81O13P	123065402	52927836	VNHMEESYLWAHOD-GTPDIESASA-N					
LMGP06010384	"PI(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	882.525834	C47H79O13P	123065403	52927837	UFTWVYPIJFMXTK-VZPFAWTPSA-N					
LMGP06010385	"PI(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	880.510184	C47H77O13P	123065404	52927838	RFWMVHQDOHQJEL-QOIIDIFXSA-N					
LMGP06010386	"PI(18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	878.494534	C47H75O13P	123065405	52927839	PHHHAJWYTORSPI-WYMCSZFZSA-N					
LMGP06010387	"PI(18:3(9Z,12Z,15Z)/21:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	902.588434	C48H87O13P	123065406	52927840	UTVFOTUHIFFWNZ-AJMZSGMXSA-N					
LMGP06010388	"PI(18:3(9Z,12Z,15Z)/22:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	916.604084	C49H89O13P	123065407	52927841	QFMXGKZFBBUCEB-SNBKEHSISA-N					
LMGP06010389	"PI(18:3(9Z,12Z,15Z)/22:1(11Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	914.588434	C49H87O13P	123065408	52927842	VHJWKTXOYQVARK-WRCGREMHSA-N					
LMGP06010390	"PI(18:3(9Z,12Z,15Z)/22:2(13Z,16Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	912.572784	C49H85O13P	123065409	52927843	JZWMNRRZDNWXKF-YNVKPQIFSA-N					
LMGP06010391	"PI(18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	908.541484	C49H81O13P	123065410	52927844	MOOAXIMECUNBCP-FRHWMRNMSA-N					
LMGP06010392	"PI(18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	904.510184	C49H77O13P	123065411	52927845	ILCJIKHWWAGUAS-JBUUZVDCSA-N					
LMGP06010393	"PI(18:4(6Z,9Z,12Z,15Z)/12:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	774.431934	C39H67O13P	123065412	52927846	YPBOSZLSSPBFRO-AJXBYBEQSA-N					
LMGP06010394	"PI(18:4(6Z,9Z,12Z,15Z)/13:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	788.447584	C40H69O13P	123065413	52927847	MVRQPZGCHVIQMS-WRDNJWFVSA-N					
LMGP06010395	"PI(18:4(6Z,9Z,12Z,15Z)/14:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	802.463234	C41H71O13P	123065414	52927848	XGAOGPKLJCNNPI-UVSKZJEESA-N					
LMGP06010396	"PI(18:4(6Z,9Z,12Z,15Z)/14:1(9Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	800.447584	C41H69O13P	123065415	52927849	ORWMJZJXOYSQFR-HCHMSHPRSA-N					
LMGP06010397	"PI(18:4(6Z,9Z,12Z,15Z)/15:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	816.478884	C42H73O13P	123065416	52927850	QERPEYOIDIRFHH-GQQYEPELSA-N					
LMGP06010398	"PI(18:4(6Z,9Z,12Z,15Z)/15:1(9Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	814.463234	C42H71O13P	123065417	52927851	RPISIJUAZBDXCZ-ZNWJMVAESA-N					
LMGP06010399	"PI(18:4(6Z,9Z,12Z,15Z)/16:0)"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	830.494534	C43H75O13P	123065418	52927852	DKUQKSUKCJKLRZ-MUMQNJLHSA-N					
