LM_ID	COMMON_NAME	Adduct	CATEGORY	MAIN_CLASS	SUB_CLASS	EXACT_MASS	FORMULA	PUBCHEM_SID	PUBCHEM_CID	INCHI_KEY	KEGG_ID	HMDBID	CHEBI_ID	LIPIDAT_ID	LIPIDBANK_ID
LMGL03015985	TG(17:1(9Z)/18:0/18:4(6Z,9Z,12Z,15Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	866.736342	C56H98O6	135641671	56939767	OIRLCOCRGMWDMJ-OJMCFZDXSA-N					
LMGL03010228	TG(17:1(9Z)/18:0/19:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	888.814592	C57H108O6	14711386	9544193	FLTYPZBHZUERSW-MGTBLEBOSA-N					
LMGL03015986	TG(17:1(9Z)/18:0/19:1(9Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	886.798942	C57H106O6	135641672	56939768	LHHQXWUOVFWSOM-NRMPUPSDSA-N					
LMGL03010265	TG(17:1(9Z)/18:0/20:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	902.830242	C58H110O6	14711423	9544229	DMHOUCKHDPTSMJ-KTLUALDESA-N					
LMGL03010305	TG(17:1(9Z)/18:0/20:1(11Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	900.814592	C58H108O6	14711463	9544269	ZTUKZHZXAXRQIU-XCSSJKBTSA-N					
LMGL03010349	TG(17:1(9Z)/18:0/20:2(11Z,14Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	898.798942	C58H106O6	14711507	9544313	BLPUAYNETSIUJH-ARMQXURMSA-N					
LMGL03010397	TG(17:1(9Z)/18:0/20:3(8Z,11Z,14Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	896.783292	C58H104O6	14711555	9544360	ZPIXNAHGPGUYQC-AQHPKUJYSA-N					
LMGL03010449	TG(17:1(9Z)/18:0/20:4(5Z,8Z,11Z,14Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	894.767642	C58H102O6	14711607	9544412	VLSOEGZYRGKMNJ-VCSNQMSBSA-N					
LMGL03010505	TG(17:1(9Z)/18:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	892.751992	C58H100O6	14711663	9544468	ZUJZUGZQXZFHII-RRGBDCFVSA-N					
LMGL03010566	TG(17:1(9Z)/18:0/21:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	916.845892	C59H112O6	14711724	9544528	SOGKGWLJDLNNGB-YUVYGPMUSA-N					
LMGL03010630	TG(17:1(9Z)/18:0/22:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	930.861542	C60H114O6	14711788	9544592	GGINZASHAMQHAX-QEBBQXNSSA-N					
LMGL03015987	TG(17:1(9Z)/18:0/22:1(11Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	928.845892	C60H112O6	135641673	56939769	WJSAEECBCOIGKH-MJYYVRMGSA-N					
LMGL03010698	TG(17:1(9Z)/18:0/22:1(13Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	928.845892	C60H112O6	14711856	9544660	DKRISILZMAKNCK-HIZUHBOVSA-N					
LMGL03010843	TG(17:1(9Z)/18:0/22:2(13Z,16Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	926.830242	C60H110O6	14712001	9544804	WMMBUDNVMRPXGT-SISCKCLFSA-N					
LMGL03010769	TG(17:1(9Z)/18:0/22:3(10Z,13Z,16Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	924.814592	C60H108O6	14711927	9544730	UOKJYDPAQXMNER-RBHMMRBFSA-N					
LMGL03010919	TG(17:1(9Z)/18:0/22:4(7Z,10Z,13Z,16Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	922.798942	C60H106O6	14712077	9544880	QNAFMQMHCKVDSA-ZORIIONESA-N					
LMGL03010997	TG(17:1(9Z)/18:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	920.783292	C60H104O6	14712155	9544958	FQFGZZHSTMSBSJ-PERIAHKKSA-N					
LMGL03011077	TG(17:1(9Z)/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	918.767642	C60H102O6	14712235	9545038	VGMDTJWJVIWSLS-AWXKTGSJSA-N					
LMGL03010161	TG(17:1(9Z)/18:1(9Z)/18:1(9Z))[iso3]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	870.767642	C56H102O6	14711319	9544126	ZNQBEJJYVJSZLM-LEDQTTRKSA-N					
LMGL03010190	TG(17:1(9Z)/18:1(9Z)/18:2(9Z,12Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	868.751992	C56H100O6	14711348	9544155	VESVDAJIPQIOEH-NAAHWEMHSA-N					
LMGL03015988	TG(17:1(9Z)/18:1(9Z)/18:3(6Z,9Z,12Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	866.736342	C56H98O6	135641674	56939770	VVTZIOKMMYJHJV-SLHGFJMYSA-N					
LMGL03010223	TG(17:1(9Z)/18:1(9Z)/18:3(9Z,12Z,15Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	866.736342	C56H98O6	14711381	9544188	PGBGUWBYYROWIR-FOYNYAOESA-N					
LMGL03015989	TG(17:1(9Z)/18:1(9Z)/18:4(6Z,9Z,12Z,15Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	864.720692	C56H96O6	135641675	56939771	MMIWQXBKJDZWCU-NFZUYQMDSA-N					
LMGL03010260	TG(17:1(9Z)/18:1(9Z)/19:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	886.798942	C57H106O6	14711418	9544224	PBGFDJKFSXBFCA-XYQZLMDHSA-N					
LMGL03015990	TG(17:1(9Z)/18:1(9Z)/19:1(9Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	884.783292	C57H104O6	135641676	56939772	XMKPSJMQOZXTFU-HYZPMVOKSA-N					
LMGL03010300	TG(17:1(9Z)/18:1(9Z)/20:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	900.814592	C58H108O6	14711458	9544264	FMNHMCOXPUSLAB-UOZZJSHSSA-N					
LMGL03010344	TG(17:1(9Z)/18:1(9Z)/20:1(11Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	898.798942	C58H106O6	14711502	9544308	AFJMFAQYZRZRJI-TYSGSQAUSA-N					
LMGL03010392	TG(17:1(9Z)/18:1(9Z)/20:2(11Z,14Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	896.783292	C58H104O6	14711550	9544355	KHMROSBPSOHCCC-WBYLQWFZSA-N					
LMGL03010444	TG(17:1(9Z)/18:1(9Z)/20:3(8Z,11Z,14Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	894.767642	C58H102O6	14711602	9544407	CBCZVZXTQYFYMA-OPHBEKFNSA-N					
LMGL03010500	TG(17:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	892.751992	C58H100O6	14711658	9544463	MDMULWBGFHFDBL-MMEDWUCZSA-N					
LMGL03010561	TG(17:1(9Z)/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	890.736342	C58H98O6	14711719	9544523	FZCWUXLZPBVHLD-QGNZJALFSA-N					
LMGL03010625	TG(17:1(9Z)/18:1(9Z)/21:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	914.830242	C59H110O6	14711783	9544587	BUESZXQLNPTQFJ-DDAYCZGRSA-N					
LMGL03010693	TG(17:1(9Z)/18:1(9Z)/22:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	928.845892	C60H112O6	14711851	9544655	PHMHUUSSHZUXET-ZHTDKHINSA-N					
LMGL03015991	TG(17:1(9Z)/18:1(9Z)/22:1(11Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	926.830242	C60H110O6	135641677	56939773	KPUIJKOBCHKFSD-RBFLBSJJSA-N					
LMGL03010764	TG(17:1(9Z)/18:1(9Z)/22:1(13Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	926.830242	C60H110O6	14711922	9544725	PQNXUFGZFSTHCI-BVBYQFKWSA-N					
LMGL03010914	TG(17:1(9Z)/18:1(9Z)/22:2(13Z,16Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	924.814592	C60H108O6	14712072	9544875	FFXYSONGRQWEGG-HHDZBLRGSA-N					
LMGL03010838	TG(17:1(9Z)/18:1(9Z)/22:3(10Z,13Z,16Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	922.798942	C60H106O6	14711996	9544799	RPKHIYBFJYKYCG-FSNBUBNTSA-N					
LMGL03010992	TG(17:1(9Z)/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	920.783292	C60H104O6	14712150	9544953	AKNZUZRTEOFAGJ-WGVHKXSKSA-N					
LMGL03011072	TG(17:1(9Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	918.767642	C60H102O6	14712230	9545033	RQRZVQIYVOPNSH-QKJOAYHMSA-N					
LMGL03011154	TG(17:1(9Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	916.751992	C60H100O6	14712312	9545115	TWPMXRLUNBRLHZ-OEYIFGNVSA-N					
LMGL03010218	TG(17:1(9Z)/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	866.736342	C56H98O6	14711376	9544183	QHYAATSKYBYSLG-BXDFBOBBSA-N					
LMGL03015992	TG(17:1(9Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	864.720692	C56H96O6	135641678	56939774	FTCVZCDFFACNIA-OHKRIQBDSA-N					
LMGL03010254	TG(17:1(9Z)/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	864.720692	C56H96O6	14711412	9544218	CRAKBYXKEQVYKV-KUSDFXHASA-N					
LMGL03015993	TG(17:1(9Z)/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	862.705042	C56H94O6	135641679	56939775	UPLHXKHONRYADG-NLHBHTFKSA-N					
LMGL03010294	TG(17:1(9Z)/18:2(9Z,12Z)/19:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	884.783292	C57H104O6	14711452	9544258	MAAHQSJVANCEIA-WMXZBGMJSA-N					
LMGL03015994	TG(17:1(9Z)/18:2(9Z,12Z)/19:1(9Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	882.767642	C57H102O6	135641680	56939776	QJELFDUXRDPSGE-OIXZOKCLSA-N					
LMGL03010338	TG(17:1(9Z)/18:2(9Z,12Z)/20:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	898.798942	C58H106O6	14711496	9544302	DJZPXFSIEORJDK-CVDROZRXSA-N					
LMGL03010386	TG(17:1(9Z)/18:2(9Z,12Z)/20:1(11Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	896.783292	C58H104O6	14711544	9544349	ARVMYLYSCLBUQX-MQUQVQPRSA-N					
LMGL03010438	TG(17:1(9Z)/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	894.767642	C58H102O6	14711596	9544401	PECHGSDFBAYERN-MPWWTDHLSA-N					
LMGL03010494	TG(17:1(9Z)/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	892.751992	C58H100O6	14711652	9544457	SLZLCGLQUWIWJJ-RUONPLKUSA-N					
LMGL03010555	TG(17:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	890.736342	C58H98O6	14711713	9544517	PAJDZSHKXCCEHB-PDYHMRBISA-N					
LMGL03010619	TG(17:1(9Z)/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	888.720692	C58H96O6	14711777	9544581	XBSGDXPJYGSZBG-YGMBVSEYSA-N					
LMGL03010687	TG(17:1(9Z)/18:2(9Z,12Z)/21:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	912.814592	C59H108O6	14711845	9544649	DNNCHEDIGYVXAF-AHHLITPASA-N					
LMGL03010758	TG(17:1(9Z)/18:2(9Z,12Z)/22:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	926.830242	C60H110O6	14711916	9544719	JYBWDFRKJBMTSZ-LCYKSDFPSA-N					
LMGL03015995	TG(17:1(9Z)/18:2(9Z,12Z)/22:1(11Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	924.814592	C60H108O6	135641681	56939777	OIJRZQDBNMUGFB-MYVHJYHRSA-N					
LMGL03010832	TG(17:1(9Z)/18:2(9Z,12Z)/22:1(13Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	924.814592	C60H108O6	14711990	9544793	CAPUEYXFJQZRGO-BDYKLAMMSA-N					
LMGL03010986	TG(17:1(9Z)/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	922.798942	C60H106O6	14712144	9544947	KIYMKQROTOPZCO-MEGNOMEDSA-N					
LMGL03010908	TG(17:1(9Z)/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	920.783292	C60H104O6	14712066	9544869	CRFVLGPRLPMOFQ-RPDGSYEASA-N					
LMGL03011066	TG(17:1(9Z)/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	918.767642	C60H102O6	14712224	9545027	QONJOFAUGAAHFY-GMIKNHMQSA-N					
LMGL03011148	TG(17:1(9Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	916.751992	C60H100O6	14712306	9545109	XFEJFMOSMVJYPA-FRIRJQSVSA-N					
LMGL03011231	TG(17:1(9Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	914.736342	C60H98O6	14712389	9545192	YMCXEKNTGFLPOF-QCJBTNRMSA-N					
LMGL03013009	TG(17:1(9Z)/18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))[iso3]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	862.705042	C56H94O6	135638695	56936801	FYPGSPCHQWKHDM-VNIDGIADSA-N					
LMGL03015996	TG(17:1(9Z)/18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	862.705042	C56H94O6	135641682	56939778	BYZXEDMOWOJAKE-OOZDOHFLSA-N					
LMGL03015997	TG(17:1(9Z)/18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	860.689392	C56H92O6	135641683	56939779	OXRKWDYRCSBTLS-JQVOQZOYSA-N					
LMGL03015998	TG(17:1(9Z)/18:3(6Z,9Z,12Z)/19:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	882.767642	C57H102O6	135641684	56939780	TVQMGLIZLNADDL-REDKWQOLSA-N					
LMGL03015999	TG(17:1(9Z)/18:3(6Z,9Z,12Z)/19:1(9Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	880.751992	C57H100O6	135641685	56939781	OYFKSCVUYXFAIC-DUGIPCEYSA-N					
LMGL03016000	TG(17:1(9Z)/18:3(6Z,9Z,12Z)/20:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	896.783292	C58H104O6	135641686	56939782	IHUQPJDUGLWCII-OLPUCSOKSA-N					
LMGL03016001	TG(17:1(9Z)/18:3(6Z,9Z,12Z)/20:1(11Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	894.767642	C58H102O6	135641687	56939783	PQZFRWTWEIIYSS-XHRIGGGGSA-N					
LMGL03016002	TG(17:1(9Z)/18:3(6Z,9Z,12Z)/20:2(11Z,14Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	892.751992	C58H100O6	135641688	56939784	KQNLGZBMECNBDT-PQTBNMIVSA-N					
LMGL03016003	TG(17:1(9Z)/18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	890.736342	C58H98O6	135641689	56939785	QFFSQPBMOIIEGO-PVZPWANDSA-N					
LMGL03016004	TG(17:1(9Z)/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	888.720692	C58H96O6	135641690	56939786	RQNUDPYPZIMMTH-AYKLPOHASA-N					
LMGL03016005	TG(17:1(9Z)/18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	886.705042	C58H94O6	135641691	56939787	MRXWGNJRUDLFBL-YTHGURIDSA-N					
LMGL03016006	TG(17:1(9Z)/18:3(6Z,9Z,12Z)/21:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	910.798942	C59H106O6	135641692	56939788	LHBJQFYZQFUUFV-FHLSEGHFSA-N					
LMGL03016007	TG(17:1(9Z)/18:3(6Z,9Z,12Z)/22:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	924.814592	C60H108O6	135641693	56939789	WBGIUVHJQXLNSO-MKSVCJMGSA-N					
LMGL03016008	TG(17:1(9Z)/18:3(6Z,9Z,12Z)/22:1(11Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	922.798942	C60H106O6	135641694	56939790	PMINFDXQKBTESU-MFUOBYMLSA-N					
LMGL03016009	TG(17:1(9Z)/18:3(6Z,9Z,12Z)/22:2(13Z,16Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	920.783292	C60H104O6	135641695	56939791	OSWZIXXNBXYDMS-CBOBWCIJSA-N					
LMGL03016010	TG(17:1(9Z)/18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	918.767642	C60H102O6	135641696	56939792	UVPCTXGZEVTIRD-ZCYSHAGGSA-N					
LMGL03016011	TG(17:1(9Z)/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	916.751992	C60H100O6	135641697	56939793	OWCBVTKCOIROHZ-ITSMVSDQSA-N					
LMGL03016012	TG(17:1(9Z)/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	914.736342	C60H98O6	135641698	56939794	MRILVULJEOMGHV-HXORVVIGSA-N					
LMGL03016013	TG(17:1(9Z)/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	912.720692	C60H96O6	135641699	56939795	AXHYFDDYARISPS-JWVFDDGRSA-N					
LMGL03010289	TG(17:1(9Z)/18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))[iso3]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	862.705042	C56H94O6	14711447	9544253	JFSALBNUDIAEFO-YAYXSZAZSA-N					
LMGL03016014	TG(17:1(9Z)/18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	860.689392	C56H92O6	135641700	56939796	GLYSQRZROWQYNX-UEPKTQBTSA-N					
LMGL03010332	TG(17:1(9Z)/18:3(9Z,12Z,15Z)/19:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	882.767642	C57H102O6	14711490	9544296	ZJDDEUYNBIOFRR-QWTRSRHNSA-N					
LMGL03016015	TG(17:1(9Z)/18:3(9Z,12Z,15Z)/19:1(9Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	880.751992	C57H100O6	135641701	56939797	DAHGYFYTAZDDBO-ADOUGCBPSA-N					
LMGL03010380	TG(17:1(9Z)/18:3(9Z,12Z,15Z)/20:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	896.783292	C58H104O6	14711538	9544343	DXDGYFGQRPVUOK-MYTDSEFWSA-N					
LMGL03010432	TG(17:1(9Z)/18:3(9Z,12Z,15Z)/20:1(11Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	894.767642	C58H102O6	14711590	9544395	VBQUTYALLFQIFT-XRPXIAGUSA-N					
LMGL03010488	TG(17:1(9Z)/18:3(9Z,12Z,15Z)/20:2(11Z,14Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	892.751992	C58H100O6	14711646	9544451	BHMIFCMYCPAMEQ-WXEVNUDPSA-N					
LMGL03010549	TG(17:1(9Z)/18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	890.736342	C58H98O6	14711707	9544511	HIAHZCQGBONZDC-PDCKIVHJSA-N					
LMGL03010613	TG(17:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	888.720692	C58H96O6	14711771	9544575	XQAMWIPSVHARAV-KXQOGXMVSA-N					
LMGL03010681	TG(17:1(9Z)/18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	886.705042	C58H94O6	14711839	9544643	WKFMZMXAKRGFPA-MAEXSKCUSA-N					
LMGL03010752	TG(17:1(9Z)/18:3(9Z,12Z,15Z)/21:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	910.798942	C59H106O6	14711910	9544713	LKHXQJFXYVTYLF-BESFHQMCSA-N					
LMGL03010826	TG(17:1(9Z)/18:3(9Z,12Z,15Z)/22:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	924.814592	C60H108O6	14711984	9544787	UFMDBOXCQBXEIR-ZHBCVUTDSA-N					
