LM_ID	COMMON_NAME	Adduct	CATEGORY	MAIN_CLASS	SUB_CLASS	EXACT_MASS	FORMULA	PUBCHEM_SID	PUBCHEM_CID	INCHI_KEY	KEGG_ID	HMDBID	CHEBI_ID	LIPIDAT_ID	LIPIDBANK_ID
XXX_LMGL03012591	TG(22:9(13Z,16Z)/22:11(7Z,10Z,13Z,16Z)/22:12(7Z,10Z,13Z,16Z,19Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1036.845892	C69H112O6	14713749	9546549	URKWPQKYRUZJMS-MJGNZVOLSA-N						
XXX_LMGL03012600	TG(22:9(13Z,16Z)/22:11(7Z,10Z,13Z,16Z)/22:13(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1034.830242	C69H110O6	14713758	9546558	NLZUTUPTJWIJSU-AADRQKGHSA-N						
XXX_LMGL03012596	TG(22:9(13Z,16Z)/22:12(7Z,10Z,13Z,16Z,19Z)/22:12(7Z,10Z,13Z,16Z,19Z))[iso3]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1034.830242	C69H110O6	14713754	9546554	OEPAOCMIPWFVPX-ZQARKRTISA-N						
XXX_LMGL03012603	TG(22:9(13Z,16Z)/22:12(7Z,10Z,13Z,16Z,19Z)/22:13(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1032.814592	C69H108O6	14713761	9546561	JJQSWWQIJVQRJN-VFKZOLKWSA-N						
XXX_LMGL03012606	TG(22:9(13Z,16Z)/22:13(4Z,7Z,10Z,13Z,16Z,19Z)/22:13(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1030.798942	C69H106O6	14713764	9546564	FDCMIMKAARHDPO-IORSDWSFSA-N						
XXX_LMGL03012545	TG(22:10(10Z,13Z,16Z)/22:9(13Z,16Z)/22:9(13Z,16Z))[iso3]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1044.908492	C69H120O6	14713703	9546503	UUGVVPRNSYNCPP-VTZSTWBYSA-N						
XXX_LMGL03012561	TG(22:10(10Z,13Z,16Z)/22:9(13Z,16Z)/22:11(7Z,10Z,13Z,16Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1040.877192	C69H116O6	14713719	9546519	HXMDULXJXJZENM-AOQGVINPSA-N						
XXX_LMGL03012575	TG(22:10(10Z,13Z,16Z)/22:9(13Z,16Z)/22:12(7Z,10Z,13Z,16Z,19Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1038.861542	C69H114O6	14713733	9546533	HBTFSJCKUUSFAL-JQZVBOFASA-N						
XXX_LMGL03012588	TG(22:10(10Z,13Z,16Z)/22:9(13Z,16Z)/22:13(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1036.845892	C69H112O6	14713746	9546546	XSGVUELKOXGELQ-LSXWJZPVSA-N						
XXX_LMGL03012530	TG(22:10(10Z,13Z,16Z)/22:10(10Z,13Z,16Z)/22:9(13Z,16Z))[iso3]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1042.892842	C69H118O6	14713688	9546488	ZIVLOGXASKTDBL-VNJWZHNSSA-N						
XXX_LMGL03012510	TG(22:10(10Z,13Z,16Z)/22:10(10Z,13Z,16Z)/22:10(10Z,13Z,16Z))	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1040.877192	C69H116O6	14713668	9546468	QTMFATHUGJFTIK-OWSTVCCQSA-N						
XXX_LMGL03012548	TG(22:10(10Z,13Z,16Z)/22:10(10Z,13Z,16Z)/22:11(7Z,10Z,13Z,16Z))[iso3]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1038.861542	C69H114O6	14713706	9546506	YEBOGYHPGIYYRH-HCVHYUSVSA-N						
XXX_LMGL03012565	TG(22:10(10Z,13Z,16Z)/22:10(10Z,13Z,16Z)/22:12(7Z,10Z,13Z,16Z,19Z))[iso3]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1036.845892	C69H112O6	14713723	9546523	NSXHFUNPPLJNEE-MNDIOBARSA-N						
XXX_LMGL03012580	TG(22:10(10Z,13Z,16Z)/22:10(10Z,13Z,16Z)/22:13(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1034.830242	C69H110O6	14713738	9546538	MNABNYXLIOGZMP-UPTXWJAYSA-N						
XXX_LMGL03012571	TG(22:10(10Z,13Z,16Z)/22:11(7Z,10Z,13Z,16Z)/22:11(7Z,10Z,13Z,16Z))[iso3]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1036.845892	C69H112O6	14713729	9546529	ZRDAVMJTNTYXMC-BEANTXCYSA-N						
XXX_LMGL03012583	TG(22:10(10Z,13Z,16Z)/22:11(7Z,10Z,13Z,16Z)/22:12(7Z,10Z,13Z,16Z,19Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1034.830242	C69H110O6	14713741	9546541	SFDPGJTZOPNUOI-FHUBCNBISA-N						
XXX_LMGL03012594	TG(22:10(10Z,13Z,16Z)/22:11(7Z,10Z,13Z,16Z)/22:13(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1032.814592	C69H108O6	14713752	9546552	CBZWDTARKWRTLE-JNZLDNRHSA-N						
XXX_LMGL03012590	TG(22:10(10Z,13Z,16Z)/22:12(7Z,10Z,13Z,16Z,19Z)/22:12(7Z,10Z,13Z,16Z,19Z))[iso3]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1032.814592	C69H108O6	14713748	9546548	TUAUJAABQBRTMG-LDPVVPPFSA-N						
XXX_LMGL03012599	TG(22:10(10Z,13Z,16Z)/22:12(7Z,10Z,13Z,16Z,19Z)/22:13(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1030.798942	C69H106O6	14713757	9546557	BGEIXHAVXQVDDH-WXBPKHESSA-N						
XXX_LMGL03012602	TG(22:10(10Z,13Z,16Z)/22:13(4Z,7Z,10Z,13Z,16Z,19Z)/22:13(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1028.783292	C69H104O6	14713760	9546560	VLTLCHZTIFJBPF-SPLKRJAJSA-N						
XXX_LMGL03012589	TG(22:11(7Z,10Z,13Z,16Z)/22:11(7Z,10Z,13Z,16Z)/22:11(7Z,10Z,13Z,16Z))	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1034.830242	C69H110O6	14713747	9546547	PQXBQQQOOSVJSE-QSEXIABDSA-N						
XXX_LMGL03012597	TG(22:11(7Z,10Z,13Z,16Z)/22:11(7Z,10Z,13Z,16Z)/22:12(7Z,10Z,13Z,16Z,19Z))[iso3]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1032.814592	C69H108O6	14713755	9546555	JFPHGLPEDTZRFA-RLZUHOFKSA-N						
XXX_LMGL03012604	TG(22:11(7Z,10Z,13Z,16Z)/22:11(7Z,10Z,13Z,16Z)/22:13(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1030.798942	C69H106O6	14713762	9546562	ZYOXLVMKOLUHHN-OGEWOWHFSA-N						
XXX_LMGL03012601	TG(22:11(7Z,10Z,13Z,16Z)/22:12(7Z,10Z,13Z,16Z,19Z)/22:12(7Z,10Z,13Z,16Z,19Z))[iso3]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1030.798942	C69H106O6	14713759	9546559	DGDDTNQOOGXCSJ-YMHCNCDYSA-N						
XXX_LMGL03012607	TG(22:11(7Z,10Z,13Z,16Z)/22:12(7Z,10Z,13Z,16Z,19Z)/22:13(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1028.783292	C69H104O6	14713765	9546565	KTMDGQSGHALPJU-CYLOGYGFSA-N						
XXX_LMGL03012608	TG(22:11(7Z,10Z,13Z,16Z)/22:13(4Z,7Z,10Z,13Z,16Z,19Z)/22:13(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1026.767642	C69H102O6	14713766	9546566	VBZQCOIKWIUHOH-QNKGWUBTSA-N						
XXX_LMGL03012605	TG(22:12(7Z,10Z,13Z,16Z,19Z)/22:12(7Z,10Z,13Z,16Z,19Z)/22:12(7Z,10Z,13Z,16Z,19Z))	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1028.783292	C69H104O6	14713763	9546563	DGICWFCKGUURMM-UZBXBHHFSA-N						
XXX_LMGL03012609	TG(22:12(7Z,10Z,13Z,16Z,19Z)/22:12(7Z,10Z,13Z,16Z,19Z)/22:13(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1026.767642	C69H102O6	14713767	9546567	APPYMGGLGQJFTD-OLXXYEQNSA-N		HMDB10554				
XXX_LMGL03012610	TG(22:12(7Z,10Z,13Z,16Z,19Z)/22:13(4Z,7Z,10Z,13Z,16Z,19Z)/22:13(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1024.751992	C69H100O6	14713768	9546568	QTVBBVGKECUDNU-ABKJBIKQSA-N						
XXX_LMGL03012611	TG(22:13(4Z,7Z,10Z,13Z,16Z,19Z)/22:13(4Z,7Z,10Z,13Z,16Z,19Z)/22:13(4Z,7Z,10Z,13Z,16Z,19Z))	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	1022.736342	C69H98O6	14713769	9546569	SOFMPBOQLPVEQZ-LBUXZKOBSA-N		HMDB10562				
XXX_LMGP01030105	PC(O-16:8(9Z)/18:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	745.598543	C42H84NO7P	160779959	53481707	SVSLBZPEDBYFGG-HVLKLTLRSA-N						
XXX_LMGP01030106	PC(O-16:8(9Z)/18:9(9Z,12Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	741.567243	C42H80NO7P	160779960	53481709	AXCLECQLCBWNLZ-KZZBVOOISA-N						
XXX_LMGP01030107	PC(O-16:8(9Z)/20:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	773.629843	C44H88NO7P	160779961	53481711	NEMVGIRAGVGOLH-RPBJOJELSA-N						
XXX_LMGP01030108	PC(O-16:8(9Z)/20:11(8Z,11Z,14Z,17Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	765.567243	C44H80NO7P	160779962	70698773	VXQMCPDKMGAOGH-FXKNWVBBSA-N						
XXX_LMGP01030109	PC(O-16:8(9Z)/22:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	801.661143	C46H92NO7P	160779963	53481715	BEBNKXDYOOYGGD-XMGJQEBSSA-N						
XXX_LMGP01030110	PC(O-18:8(11Z)/16:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	745.598543	C42H84NO7P	160779964	53481719	QCGUXAIDEOWPBV-SNKLRXETSA-N						
XXX_LMGP01030111	PC(O-18:8(11Z)/18:9(9Z,12Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	769.598543	C44H84NO7P	160779965	53481721	KBRIWDRDGVERBB-VXKJXORPSA-N						
XXX_LMGP01030112	PC(O-18:8(9Z)/18:8(11Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	771.614193	C44H86NO7P	160779966	53481725	GSROTDACALJGFK-YIFANWOHSA-N						
XXX_LMGP01030113	PC(O-18:8(9Z)/18:9(9Z,12Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	769.598543	C44H84NO7P	160779967	6443159	MFZLAZYUXHHSIA-HVODBARTSA-N						
XXX_LMGP01030114	PC(O-18:8(9Z)/20:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	801.661143	C46H92NO7P	160779968	53481727	XKGBWHAITCMFLI-MWGCQCNTSA-N						
XXX_LMGP01030115	PC(O-18:8(9Z)/20:8(11Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	799.645493	C46H90NO7P	160779969	53481729	OALUPVKKQYLXOY-OGPXCXTMSA-N						
XXX_LMGP01030116	PC(O-18:8(9Z)/20:11(8Z,11Z,14Z,17Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	793.598543	C46H84NO7P	160779970	70698775	YPEVVVCDYBKGNI-XVPBXHJGSA-N						
XXX_LMGP01030117	PC(O-18:8(9Z)/22:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	829.692443	C48H96NO7P	160779971	53481731	VTSFZGCXFALJSV-FYAZAUILSA-N						
XXX_LMGP01030118	PC(O-18:8(9Z)/24:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	857.723743	C50H100NO7P	160779972	53481733	BSQIZOZBOXYNEW-WIEGMJJDSA-N						
XXX_LMGP01030119	PC(O-18:9(9Z,12Z)/18:9(9Z,12Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	767.582893	C44H82NO7P	160779973	53481735	XCCONPVPHCCYNF-KPFPPAHTSA-N						
XXX_LMGP01030120	PC(O-18:9(9Z,12Z)/20:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	799.645493	C46H90NO7P	160779974	53481737	MOCFTDNEKLRJLC-HRGHQQQCSA-N						
XXX_LMGP01030121	PC(O-18:9(9Z,12Z)/22:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	827.676793	C48H94NO7P	160779975	53481739	DMPIMBNFIDOLGO-DTRJYZOJSA-N						
XXX_LMGP01030122	PC(O-18:9(9Z,12Z)/24:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	855.708093	C50H98NO7P	160779976	53481741	SJLRNWKFILQPDM-AARZFCJCSA-N						
XXX_LMGP01030123	PC(O-20:8(11Z)/20:11(8Z,11Z,14Z,17Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	821.629843	C48H88NO7P	160779977	70698777	QZEYUKQNWUMXFF-BDMPKYRESA-N						
XXX_LMGP01030124	PC(O-22:8(13Z)/22:9(13Z,16Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	881.723743	C52H100NO7P	160779978	53481759	VCODWVLGDPOACA-DRGSQYEJSA-N						
XXX_LMGP01030125	PC(O-22:8(13Z)/22:10(10Z,13Z,16Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	879.708093	C52H98NO7P	160779979	53481761	ADCPDRAGQLKVRI-DFPONBFASA-N						
XXX_LMGP01030126	PC(O-22:9(13Z,16Z)/22:9(13Z,16Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	879.708093	C52H98NO7P	160779980	53481765	GCAMFMBVIXVYSA-VIVKCUGUSA-N						
XXX_LMGP01030127	PC(O-22:9(13Z,16Z)/22:10(10Z,13Z,16Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	877.692443	C52H96NO7P	160779981	53481767	CEZAZXUWDFPTTE-FHIJIHMSSA-N						
XXX_LMGP01030004	PC(P-14:7/18:8(9Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	715.551593	C40H78NO7P	7850607	24779382	CDELFBJJHZJURR-JDTLOSAXSA-N						
XXX_LMGP01030019	PC(P-16:7/12:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	661.504642	C36H72NO7P	123061488	52923870	KDUHPMVKMKVSNJ-HWZZGRHZSA-N						
XXX_LMGP01030020	PC(P-16:7/13:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	675.520293	C37H74NO7P	123061489	52923872	QIBAIVDYGYNLNU-PXOIRPRXSA-N						
XXX_LMGP01030021	PC(P-16:7/14:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	689.535943	C38H76NO7P	123061490	52923874	SOUFUEMRDVBNJD-APMJBGCSSA-N						
XXX_LMGP01030022	PC(P-16:7/14:8(9Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	687.520293	C38H74NO7P	123061491	52923876	RMEZSZVJIYBBIJ-MWXRYAQWSA-N						
XXX_LMGP01030023	PC(P-16:7/15:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	703.551593	C39H78NO7P	123061492	52923878	ZUJMOGQAXDIANT-WBXWDXDJSA-N						
XXX_LMGP01030024	PC(P-16:7/15:8(9Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	701.535943	C39H76NO7P	123061493	52923880	RVVIIUDDUQISTE-XLPIDCJYSA-N						
XXX_LMGP01030025	PC(P-16:7/16:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	717.567243	C40H80NO7P	123061494	11146967	PEWXKAOBUSBJLD-MCBGMKGZSA-N						
XXX_LMGP01030026	PC(P-16:7/16:8(9Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	715.551593	C40H78NO7P	123061495	52923882	FZMYLOBGNYZPQO-QLSONYGBSA-N						
XXX_LMGP01030027	PC(P-16:7/17:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	731.582893	C41H82NO7P	123061496	52923884	KGJDOLHCHNEGBQ-DZGZMTAISA-N						
XXX_LMGP01030028	PC(P-16:7/17:8(9Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	729.567243	C41H80NO7P	123061497	52923886	XNQGQGIJBSPOJJ-QZEVRULJSA-N						
XXX_LMGP01030029	PC(P-16:7/17:9(9Z,12Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	727.551593	C41H78NO7P	123061498	52923888	RWRVIUCMDZDLOX-PISDLAQISA-N						
XXX_LMGP01030030	PC(P-16:7/18:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	745.598543	C42H84NO7P	123061499	52923890	ZGOGLUJRGBOVEK-IIKIFWEUSA-N						
XXX_LMGP01030128	PC(P-16:7/18:8(11Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	743.582893	C42H82NO7P	160779982	53480679	MVDFTRYOOPZXII-JEPFLRBFSA-N						
XXX_LMGP01030006	PC(P-16:7/18:8(9Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	743.582893	C42H82NO7P	7983894	24779384	CRBBMHQTIAELIS-KQBBALDBSA-N		HMDB11210		11213		
XXX_LMGP01030008	PC(P-16:7/18:9(9Z,12Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	741.567243	C42H80NO7P	7983896	24779386	QLEHHUPUHJPURI-PWYDUFMYSA-N		HMDB11211		11176		
XXX_LMGP01030031	PC(P-16:7/18:10(6Z,9Z,12Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	739.551593	C42H78NO7P	123061500	52923892	MNOGOEJZCHBAEJ-JFIBFRCHSA-N						
XXX_LMGP01030032	PC(P-16:7/18:10(9Z,12Z,15Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	739.551593	C42H78NO7P	123061501	52923894	WXQJKOUXCWEMOK-LUPMRSKMSA-N						
XXX_LMGP01030033	PC(P-16:7/18:11(6Z,9Z,12Z,15Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	737.535943	C42H76NO7P	123061502	52923896	DFANIYFZNIJQEP-FAVOOIQCSA-N						
XXX_LMGP01030034	PC(P-16:7/19:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	759.614193	C43H86NO7P	123061503	52923898	MPFIJJLLOGFLNY-PVPDQLFYSA-N						
XXX_LMGP01030035	PC(P-16:7/19:8(9Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	757.598543	C43H84NO7P	123061504	52923900	CUOTVFFFIQQTPV-LXPPMADSSA-N						
XXX_LMGP01030009	PC(P-16:7/2:1)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	521.348142	C26H52NO7P	7983897	24779387	MULVVBYNDZRKPA-XCZWIQLXSA-N				11943		
XXX_LMGP01030036	PC(P-16:7/20:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	773.629843	C44H88NO7P	123061505	52923902	HGGMAPXNHACWRM-PHHYKNGOSA-N						
XXX_LMGP01030037	PC(P-16:7/20:8(11Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	771.614193	C44H86NO7P	123061506	52923904	WXILBCFZIXHZIG-KOUVQCMKSA-N						
XXX_LMGP01030038	PC(P-16:7/20:9(11Z,14Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	769.598543	C44H84NO7P	123061507	52923906	DORCYMODRHDYER-VTLIZAISSA-N						
XXX_LMGP01030129	PC(P-16:7/20:10(5Z,8Z,11Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	767.582893	C44H82NO7P	160779983	70698779	XWYIIYJIVUGRQE-AMUBJDAWSA-N						
XXX_LMGP01030039	PC(P-16:7/20:10(8Z,11Z,14Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	767.582893	C44H82NO7P	123061508	52923908	SWWXTMWKIUVGCD-OBOHFHHVSA-N						
XXX_LMGP01030010	PC(P-16:7/20:11(5Z,8Z,11Z,14Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	765.567243	C44H80NO7P	7983898	24779388	IOYKZPNDXIIXLN-LOQSCQKMSA-N		HMDB11220		11286		
XXX_LMGP01030040	PC(P-16:7/20:12(5Z,8Z,11Z,14Z,17Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	763.551593	C44H78NO7P	123061509	52923910	OEZJTMNFEIOILN-ACTKFRKUSA-N						
XXX_LMGP01030041	PC(P-16:7/21:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphocholines [GP01]	1-(1Z-alkenyl),2-acylglycerophosphocholines [GP0103]	787.645493	C45H90NO7P	123061510	52923912	DTYJMHVLDUHPOM-AZRNAUBQSA-N						
